"price","rating_count_tot","user_rating","cont_rating","prime_genre"
1.99,0,0,"4+","Education"
0,13,1.5,"12+","Finance"
4.99,813,3.5,"9+","Productivity"
0,529,4.5,"4+","Education"
1.99,0,0,"4+","Education"
0,0,0,"4+","Utilities"
0,4903,4.5,"9+","Education"
0,21407,3.5,"4+","Games"
2.99,449,4,"9+","Games"
2.99,745,4,"4+","Social Networking"
0,33921,4.5,"4+","Photo & Video"
3.99,1895,4.5,"4+","Games"
0.99,26,4.5,"17+","Navigation"
0.99,8,5,"17+","Book"
1.99,0,0,"4+","Utilities"
0.99,142,4,"4+","Games"
0,101,4.5,"4+","Education"
7.99,147,5,"12+","Games"
0,2005,4,"4+","Photo & Video"
0,160668,4.5,"4+","Games"
19.99,4344,4.5,"4+","Reference"
0,12062,4.5,"4+","Productivity"
0.99,18,4,"17+","Productivity"
0,0,0,"4+","Lifestyle"
1.99,84,3,"4+","Entertainment"
0,1576,4.5,"9+","Games"
0,30704,5,"4+","Games"
0,771,4.5,"4+","Education"
0,97122,4.5,"12+","Games"
0,20322,4.5,"4+","Education"
0,520,3.5,"4+","Games"
3.99,25,5,"12+","Games"
2.99,365,4,"4+","Education"
4.99,1721,4.5,"9+","Games"
0,470,1.5,"4+","Sports"
2.99,0,0,"4+","Games"
0.99,99,4.5,"4+","Education"
2.99,444,4,"4+","Games"
6.99,572,4.5,"9+","Games"
3.99,62,3.5,"4+","Food & Drink"
1.99,262,4.5,"4+","Games"
3.99,200,4,"9+","Games"
0,9699,4,"12+","Games"
4.99,4820,4,"12+","Games"
0,81311,4.5,"4+","Games"
2.99,1718,4.5,"9+","Education"
0,8,4.5,"4+","Games"
2.99,1376,4,"4+","Utilities"
0,228,4.5,"4+","Games"
0,5492,4.5,"4+","Games"
0.99,43,4.5,"4+","Utilities"
0,491,1.5,"4+","Education"
0,117,4,"4+","Games"
6.99,615,4.5,"17+","Photo & Video"
2.99,428,1.5,"12+","Medical"
0,0,0,"12+","Navigation"
0,285,4,"12+","Utilities"
1.99,112,4,"4+","Education"
0.99,15,4.5,"9+","Games"
1.99,324,4,"4+","Utilities"
1.99,428,4,"12+","Games"
3.99,1252,4.5,"4+","Productivity"
0,80,4.5,"4+","Weather"
0,1851,4.5,"4+","Travel"
0,3933,3,"4+","Games"
3.99,6981,4,"9+","Games"
4.99,2767,4.5,"4+","Games"
2.99,409,4.5,"4+","Education"
0.99,885,4.5,"4+","Games"
3.99,1373,4.5,"4+","Photo & Video"
0.99,107,3,"4+","Social Networking"
2.99,3,1,"17+","Utilities"
1.99,44,1,"4+","Lifestyle"
0,43216,4.5,"4+","Games"
0,5300,4,"4+","Entertainment"
0,17925,3.5,"4+","Games"
4.99,75,3.5,"4+","Education"
0,59158,4.5,"4+","Games"
4.99,0,0,"4+","Reference"
0,1533,4,"4+","Education"
1.99,2566,4.5,"17+","Utilities"
4.99,0,0,"4+","Games"
0,119,4.5,"4+","Utilities"
1.99,87,4,"4+","Games"
4.99,6776,4.5,"9+","Games"
9.99,900,4.5,"4+","Productivity"
0,2535,3.5,"4+","Games"
0,14995,4.5,"4+","Games"
9.99,3832,4.5,"9+","Games"
0,1467,4,"12+","Games"
0,416,2.5,"4+","Games"
1.99,230,4.5,"4+","Photo & Video"
3.99,3515,4.5,"12+","Games"
5.99,669,4,"12+","Games"
0,3936,4.5,"4+","Utilities"
0,2939,4.5,"9+","Games"
0,2815,3.5,"17+","Music"
0,105429,4.5,"12+","Photo & Video"
1.99,403,4,"4+","Music"
0,12854,4.5,"4+","Games"
0,20649,4.5,"12+","Social Networking"
2.99,102,4.5,"12+","Reference"
0,12578,5,"4+","Shopping"
4.99,4064,5,"4+","Games"
0.99,1036,4,"4+","Games"
0,104060,4.5,"17+","Games"
0,427,4,"4+","Social Networking"
0,10849,4.5,"4+","Games"
0,2890,4.5,"4+","Games"
0,27556,4.5,"4+","Games"
0,1424,4.5,"4+","Education"
0,1233,4,"4+","Games"
0,2133,4.5,"17+","Entertainment"
2.99,409,4.5,"9+","Games"
2.99,835,4.5,"4+","Games"
0,157882,4.5,"4+","Games"
0,13559,3.5,"9+","Games"
0,967,2.5,"17+","Entertainment"
1.99,5285,4.5,"4+","Health & Fitness"
0,0,0,"17+","Health & Fitness"
0,113,3.5,"4+","Shopping"
0.99,229,4.5,"9+","Games"
0,64259,4.5,"4+","Productivity"
0,24602,4.5,"4+","Productivity"
3.99,193,3,"4+","Education"
0,123268,4.5,"12+","Photo & Video"
0,16805,4.5,"12+","Games"
0,414,4.5,"4+","Games"
0,0,0,"4+","Travel"
0,1190,4.5,"12+","Photo & Video"
0,16,4,"12+","Photo & Video"
0,85395,4.5,"4+","Games"
0,253448,4.5,"9+","Games"
0,172686,4.5,"4+","Games"
0,30967,4.5,"4+","Games"
1.99,38,2.5,"4+","Entertainment"
0.99,465,4.5,"4+","Games"
2.99,73,4,"9+","Games"
4.99,1226,5,"9+","Games"
1.99,1372,4.5,"4+","Photo & Video"
99.99,71,4.5,"4+","Productivity"
0.99,1025,4.5,"4+","Games"
0,133394,4.5,"4+","Games"
0,12,1.5,"4+","Weather"
3.99,360,3.5,"9+","Games"
0,6956,4.5,"4+","Games"
0.99,9818,4.5,"4+","Games"
0,8227,4.5,"4+","Games"
0,6865,4.5,"4+","Games"
0,5126,4.5,"12+","Music"
0,4302,4.5,"4+","Productivity"
0,25806,4.5,"9+","Games"
0,37,4.5,"17+","Social Networking"
0,137122,4.5,"12+","Games"
2.99,31,3.5,"4+","Games"
4.99,959,4.5,"9+","Games"
0,11528,4,"9+","Games"
0,912,4,"4+","Travel"
0,17,2.5,"4+","Entertainment"
2.99,988,4.5,"4+","Games"
0,0,0,"17+","Book"
2.99,937,3.5,"4+","Photo & Video"
0,230289,4.5,"4+","Games"
6.99,2061,4.5,"9+","Games"
0.99,1,2,"4+","Games"
6.99,313,3.5,"4+","Music"
1.99,0,0,"4+","Education"
0,0,0,"4+","Games"
0,41729,4.5,"12+","Games"
1.99,131,4.5,"4+","Games"
0,18316,5,"12+","Photo & Video"
0,22,5,"17+","Games"
0.99,16,2.5,"9+","Games"
2.99,1701,4.5,"4+","Games"
0,397730,4.5,"12+","Games"
0,235,4.5,"17+","Social Networking"
0,13805,4.5,"4+","Games"
2.99,0,0,"4+","Navigation"
0,2134,3,"17+","Social Networking"
0,4126,4.5,"12+","Photo & Video"
14.99,0,0,"12+","Games"
0,14188,4.5,"9+","Photo & Video"
0,266,2.5,"4+","Entertainment"
0,307,4.5,"4+","Games"
0,6,3.5,"4+","Shopping"
0.99,6,3,"4+","Education"
9.99,5416,4,"12+","Games"
0,5185,4.5,"12+","Games"
1.99,1869,5,"4+","Productivity"
0,8730,5,"4+","Health & Fitness"
11.99,287,4.5,"17+","Productivity"
0,7795,4,"9+","Games"
0,1645,4,"4+","Food & Drink"
0,15336,4.5,"4+","Games"
0,7,3,"17+","Social Networking"
0,65155,4.5,"4+","Games"
0,37584,4.5,"4+","Games"
0,37972,4.5,"12+","Utilities"
0.99,64,4,"4+","Games"
4.99,34819,4.5,"9+","Games"
0,1404,4,"4+","Games"
0.99,12,5,"9+","Games"
0,504,3.5,"4+","Games"
0.99,262,4.5,"4+","Games"
0,106434,4.5,"4+","Games"
0.99,468,4,"4+","Games"
0,0,0,"17+","News"
4.99,127,4.5,"9+","Games"
0,72,4,"4+","Utilities"
9.99,1644,4.5,"12+","Games"
0,38,3.5,"17+","Entertainment"
0,4280,4,"12+","Photo & Video"
2.99,352,4.5,"4+","Games"
2.99,343,4.5,"4+","Education"
0.99,330,4,"12+","Games"
0.99,474,4,"4+","Games"
2.99,3174,4.5,"4+","Education"
0,35587,4.5,"4+","Games"
0,219,4,"12+","News"
0,2531,4,"4+","Games"
4.99,0,0,"4+","Games"
0.99,0,0,"4+","Education"
0,1528,4.5,"12+","Utilities"
0.99,1,4,"4+","Productivity"
0,0,0,"17+","Lifestyle"
4.99,0,0,"4+","Education"
4.99,2040,4,"4+","Games"
0,58092,5,"4+","Education"
2.99,7,4.5,"4+","Utilities"
2.99,59,4,"4+","Education"
1.99,220,3.5,"4+","Education"
4.99,118,4.5,"4+","Education"
0,679,3,"4+","Games"
0,3755,4.5,"9+","Entertainment"
0,8234,3,"4+","Sports"
0,17,4.5,"12+","Music"
0,422,4.5,"4+","Photo & Video"
0,2111,5,"12+","Book"
0,200,4,"4+","Games"
0,121,4,"4+","Games"
0,5506,4.5,"12+","Entertainment"
0,132,4,"4+","Games"
0,7935,4.5,"4+","Games"
0,12663,4.5,"12+","Shopping"
0.99,208,3.5,"17+","Games"
0,1494,4,"4+","Photo & Video"
1.99,77,3.5,"4+","Games"
0,40,4,"4+","News"
0,9920,4,"4+","Productivity"
1.99,5956,4.5,"12+","Games"
1.99,0,0,"4+","Photo & Video"
0,176,2,"4+","Entertainment"
0,14,1,"17+","Sports"
0,109104,4,"4+","Games"
0,139486,4.5,"4+","Games"
0,21414,4.5,"9+","Games"
0,55,3,"4+","Utilities"
4.99,3517,4,"12+","Games"
0,24808,4.5,"12+","Games"
0,397,4,"9+","Photo & Video"
9.99,2855,4,"17+","Games"
0.99,2604,4,"4+","Photo & Video"
0,7375,4.5,"4+","Games"
0,42058,4.5,"12+","Games"
2.99,444,4.5,"4+","Education"
0,834,5,"12+","Games"
0,4386,4.5,"9+","Games"
1.99,8,4,"4+","Games"
0,28,4.5,"4+","Health & Fitness"
2.99,299,4,"17+","Games"
0,34039,4.5,"12+","Games"
9.99,800,3.5,"12+","Games"
4.99,482,3,"4+","Education"
0.99,173,4,"4+","Games"
0.99,5,4,"4+","Finance"
0,8412,4.5,"4+","Games"
0,34998,4.5,"4+","Games"
0,0,0,"4+","Games"
4.99,65,1,"4+","Games"
0,0,0,"4+","Entertainment"
1.99,356,4,"4+","Games"
0,3507,4,"4+","Photo & Video"
0,3024,4.5,"4+","Utilities"
9.99,378,3.5,"4+","Entertainment"
0,4944,4.5,"4+","Games"
0,5253,4.5,"4+","Photo & Video"
0,20383,4,"4+","Games"
0,5160,4.5,"4+","Games"
2.99,401,4.5,"12+","Games"
0,22513,4.5,"12+","Games"
0.99,0,0,"4+","Social Networking"
0,21,3.5,"17+","Entertainment"
2.99,86,4.5,"12+","Games"
0,2368,4,"17+","Entertainment"
0.99,0,0,"17+","Health & Fitness"
3.99,971,4.5,"12+","Games"
0,1102,3.5,"4+","Games"
2.99,85,4,"12+","Reference"
0,3668,2.5,"9+","Photo & Video"
0,82,4.5,"4+","Utilities"
1.99,5575,4.5,"4+","Games"
4.99,1641,4.5,"9+","Games"
0,1,5,"4+","Games"
0,257100,5,"4+","Games"
0,4278,4.5,"4+","Games"
0,11151,5,"4+","Games"
3.99,432,4,"4+","Games"
0,631,4.5,"4+","Games"
1.99,7598,4.5,"4+","Games"
4.99,249,5,"4+","Photo & Video"
2.99,0,0,"4+","Entertainment"
0.99,1108,4.5,"4+","Games"
0,139,4.5,"9+","Games"
0,1352,3.5,"4+","Entertainment"
0.99,842,4.5,"9+","Games"
1.99,0,0,"4+","Health & Fitness"
11.99,18,4,"4+","Music"
0,75822,4.5,"4+","Games"
0,7765,4.5,"12+","Games"
2.99,573,4.5,"12+","Games"
2.99,62,3.5,"4+","Education"
0,0,0,"4+","Photo & Video"
0,13016,4.5,"4+","Music"
0,4787,4.5,"4+","Music"
0,7,4,"17+","Finance"
1.99,3072,4.5,"12+","Games"
1.99,412,4,"4+","Photo & Video"
0,158,4.5,"12+","Games"
3.99,153,4.5,"4+","Travel"
0,236,4,"4+","Health & Fitness"
6.99,491,3,"4+","Education"
3.99,128,2,"4+","Education"
0.99,466,3,"4+","Games"
0.99,11,3.5,"4+","News"
2.99,81,4,"4+","Games"
2.99,65,3.5,"4+","Education"
0,14593,4.5,"12+","Games"
2.99,3751,4.5,"4+","Education"
0,11,2.5,"17+","Utilities"
0,7674,3.5,"9+","Games"
4.99,162,4.5,"4+","Business"
0,1010,4,"4+","Education"
4.99,311,2.5,"4+","Utilities"
0,32215,4.5,"4+","Games"
4.99,1732,4.5,"12+","Games"
0,465,4,"4+","Games"
2.99,1440,5,"4+","Games"
2.99,2552,4.5,"12+","Games"
0,14461,4,"17+","Games"
0,21733,4.5,"4+","Games"
3.99,1246,4.5,"9+","Games"
2.99,6,4,"4+","Weather"
0,3185,4.5,"9+","Games"
12.99,0,0,"4+","Utilities"
2.99,845,4,"4+","Education"
0,349,3.5,"4+","Games"
0,50,4.5,"9+","Games"
2.99,397,4.5,"4+","Games"
0,0,0,"4+","Photo & Video"
0,802,4.5,"4+","Games"
0.99,1030,4.5,"9+","Games"
0,756,2.5,"4+","Utilities"
3.99,73,4.5,"4+","Education"
0,105,2.5,"4+","Health & Fitness"
0,7754,4.5,"12+","Health & Fitness"
0,9,4,"12+","Food & Drink"
0,3478,4.5,"9+","Games"
0,33,3,"17+","Finance"
0,0,0,"4+","Games"
0,436,4.5,"4+","Games"
2.99,920,3.5,"12+","Games"
2.99,407,4.5,"4+","Games"
0,233599,4.5,"12+","Games"
0,24244,4,"4+","Shopping"
0,0,0,"4+","Sports"
3.99,418,3,"4+","Social Networking"
0,361,4,"4+","Productivity"
0,2067,5,"4+","Education"
0,321,3.5,"4+","Games"
2.99,0,0,"4+","Education"
2.99,0,0,"4+","Education"
0,9114,4.5,"4+","Photo & Video"
0,12,5,"4+","Games"
0,2043,4.5,"9+","Games"
0,0,0,"4+","Photo & Video"
0,11876,4.5,"4+","Games"
1.99,46,4,"4+","Utilities"
1.99,222,3.5,"4+","Utilities"
1.99,503,3.5,"9+","Games"
1.99,1,5,"4+","Utilities"
3.99,12,3,"4+","Photo & Video"
0,22902,4.5,"12+","Games"
0,179416,4.5,"12+","Games"
0.99,1947,4.5,"4+","Photo & Video"
2.99,108,3.5,"4+","Education"
0,538,2.5,"4+","Utilities"
2.99,19,4,"4+","Education"
3.99,455,4.5,"4+","Entertainment"
0.99,404,4,"9+","Games"
0,0,0,"17+","Social Networking"
0.99,1170,4,"9+","Games"
0,1697,4.5,"4+","Games"
0.99,181,4.5,"9+","Games"
0,49,4,"4+","Utilities"
4.99,360,4,"4+","Health & Fitness"
29.99,647,4.5,"4+","Games"
0,19354,4.5,"12+","Games"
0,0,0,"4+","Utilities"
2.99,512,4.5,"4+","Education"
5.99,2007,4,"4+","Health & Fitness"
0,790,4,"12+","Games"
4.99,484,4,"4+","Games"
0,4650,4.5,"4+","Entertainment"
1.99,1362,4.5,"4+","Games"
4.99,75,3,"4+","Entertainment"
0,4050,4.5,"4+","Games"
1.99,391,4,"9+","Games"
1.99,5115,4.5,"9+","Games"
0,570,3.5,"4+","Games"
0,7343,4.5,"4+","Utilities"
4.99,756,5,"4+","Food & Drink"
0,1728,4,"9+","Games"
4.99,901,5,"9+","Games"
0,6944,4.5,"4+","Travel"
2.99,563,4.5,"4+","Games"
0,2275,4.5,"4+","Photo & Video"
0,3770,4.5,"12+","Games"
0,1182,4,"4+","Games"
0.99,8452,4.5,"17+","Games"
0,1450,4,"4+","Travel"
1.99,369,3.5,"9+","Games"
4.99,6209,5,"9+","Games"
2.99,3898,5,"9+","Games"
2.99,169,4.5,"4+","Business"
0,0,0,"9+","Games"
0,21561,4.5,"4+","Productivity"
0,1546,4.5,"9+","Games"
1.99,1983,4.5,"9+","Games"
0.99,450,4.5,"9+","Games"
0,158845,4.5,"4+","Games"
0,76622,4.5,"4+","Games"
2.99,0,0,"4+","Games"
2.99,888,4.5,"4+","Photo & Video"
0,1381,3.5,"4+","Games"
1.99,0,0,"4+","Photo & Video"
0,0,0,"12+","Shopping"
9.99,260,4,"9+","Games"
0,1647,5,"17+","Book"
0,31,4.5,"4+","Education"
0,407,3.5,"12+","Social Networking"
1.99,346,2.5,"4+","Photo & Video"
6.99,251,3,"4+","Education"
3.99,56,2.5,"4+","Education"
0,7891,4.5,"4+","Games"
0,5676,4,"17+","Photo & Video"
4.99,284,4,"12+","Games"
0,274,3.5,"4+","Games"
2.99,80,3.5,"4+","Education"
0,17,3.5,"4+","Education"
0.99,968,4.5,"12+","Games"
6.99,18,4.5,"9+","Games"
0.99,56,2,"4+","Games"
1.99,333,4.5,"9+","Games"
0,578,4,"4+","Education"
0,704,3,"4+","Utilities"
0,17487,5,"17+","Entertainment"
0,333,4.5,"4+","Entertainment"
0,451,4.5,"4+","Book"
0,3144,4.5,"9+","Games"
1.99,805,4,"4+","Games"
0,100,3.5,"17+","Photo & Video"
9.99,541,4.5,"17+","Productivity"
0,7656,4,"4+","Productivity"
7.99,1810,4,"12+","Games"
0,54549,4.5,"4+","Games"
2.99,10,3.5,"4+","Music"
0,225,2.5,"4+","Shopping"
9.99,177,4,"12+","Games"
0,4383,4.5,"4+","Games"
1.99,36,4,"4+","Productivity"
3.99,280,4.5,"12+","Games"
0,220,3,"4+","Entertainment"
2.99,768,2.5,"4+","Games"
2.99,238,4,"9+","Games"
2.99,45,4.5,"4+","Health & Fitness"
0,2048,4,"9+","Games"
0,0,0,"4+","Games"
0,441,4.5,"12+","Entertainment"
0,5010,4,"17+","Shopping"
0,3327,4.5,"4+","Entertainment"
0,3370,4,"12+","Games"
0,130,3,"4+","Entertainment"
9.99,1276,4.5,"12+","Games"
0,7495,4.5,"9+","Games"
0,1541,3.5,"4+","Education"
0,12298,4.5,"4+","Shopping"
0,894,3.5,"12+","Entertainment"
0,3215,4.5,"4+","Productivity"
2.99,419,4.5,"9+","Games"
5.99,0,0,"4+","Games"
0,148,4,"4+","Food & Drink"
0,0,0,"17+","Productivity"
1.99,2027,4.5,"12+","Games"
0,53496,4.5,"4+","Games"
0,18735,4.5,"9+","Games"
0.99,0,0,"17+","Travel"
0,0,0,"4+","Photo & Video"
0,568,4,"12+","Games"
0,2570,4.5,"12+","Music"
2.99,27388,4.5,"12+","Games"
0,27662,4.5,"4+","Social Networking"
0,0,0,"4+","Shopping"
1.99,122,4.5,"9+","Games"
0,6813,4.5,"9+","Games"
0,198338,4.5,"4+","Games"
0,3,2,"4+","Finance"
0,440,2.5,"4+","Games"
0,15,4.5,"17+","Education"
0,7398,4,"12+","Music"
0,21984,4,"4+","Games"
2.99,45,4,"4+","Games"
27.99,649,4.5,"4+","Book"
0,8392,4.5,"4+","Games"
0,124,4,"9+","Games"
0,2235,4.5,"4+","Photo & Video"
4.99,0,0,"4+","Health & Fitness"
0.99,1138,4.5,"9+","Games"
0,2027,4,"4+","Games"
0,1114,4.5,"17+","Games"
0.99,388,4,"9+","Games"
0.99,859,4.5,"9+","Games"
0.99,397,4.5,"9+","Games"
8.99,5,3.5,"4+","Utilities"
0,1498,4,"4+","Productivity"
2.99,45,4,"4+","Games"
2.99,17,4.5,"4+","Education"
0,23063,4.5,"4+","Utilities"
0.99,0,0,"4+","Games"
2.99,666,4.5,"4+","Photo & Video"
1.99,371,4.5,"4+","Education"
3.99,495,4,"4+","Music"
0,20254,5,"4+","Games"
0.99,7216,3,"4+","Utilities"
2.99,337,4,"4+","Entertainment"
1.99,1079,5,"9+","Health & Fitness"
4.99,6741,5,"9+","Games"
0,0,0,"17+","Shopping"
0,3340,4.5,"9+","Games"
3.99,736,4.5,"4+","Finance"
4.99,643,4,"4+","Photo & Video"
0,822,4.5,"4+","Utilities"
9.99,1122,4.5,"4+","Games"
0,16105,4.5,"4+","Shopping"
7.99,1309,4.5,"12+","Catalogs"
0,874,3,"4+","Utilities"
0,718,2,"17+","Productivity"
0.99,11,3.5,"4+","Weather"
0,9321,4.5,"17+","Games"
0,5979,4,"17+","Utilities"
3.99,942,4.5,"4+","Education"
0,24,4.5,"4+","Games"
4.99,23878,5,"9+","Games"
0,175,4.5,"4+","Games"
0,31727,4.5,"4+","Games"
0,0,0,"17+","Finance"
0,18482,4,"17+","Social Networking"
2.99,754,4.5,"4+","Finance"
0,21881,4.5,"4+","Games"
0,20243,4.5,"12+","Entertainment"
0,2140,4.5,"4+","Games"
0.99,242,4,"9+","Games"
4.99,12,3.5,"12+","Games"
0,979,4,"12+","Games"
0,2909,4.5,"4+","Games"
0,16523,4.5,"4+","Education"
2.99,431,4,"4+","Education"
0,288,4,"9+","Games"
0,2125,4,"4+","Entertainment"
0.99,1746,3.5,"17+","Games"
0,9,5,"17+","Book"
0.99,61,2.5,"4+","Productivity"
3.99,157,4.5,"4+","Games"
2.99,94,4,"4+","Education"
0,2317,4.5,"4+","Games"
34.99,49,4.5,"12+","Medical"
2.99,91,3,"4+","Games"
1.99,19,3,"4+","Games"
0,31981,4.5,"9+","Games"
0,122260,4.5,"9+","Games"
0,5521,4.5,"4+","Entertainment"
2.99,21,3.5,"4+","Education"
0.99,1382,4.5,"9+","Games"
0,1724,4.5,"4+","Photo & Video"
4.99,213,4.5,"9+","Games"
0,4050,2,"4+","Food & Drink"
2.99,1286,4.5,"4+","Entertainment"
0.99,961,4,"9+","Games"
0.99,976,4.5,"9+","Games"
1.99,168,2.5,"4+","Photo & Video"
1.99,412,4,"9+","Games"
0,62061,4.5,"4+","Games"
0,10778,4.5,"4+","Productivity"
0,8,5,"4+","Utilities"
0,25716,4.5,"17+","Games"
0,977,4.5,"4+","Education"
2.99,713,4.5,"12+","Games"
2.99,5148,4.5,"12+","Games"
6.99,505,4.5,"12+","Games"
0,21,4.5,"12+","Games"
1.99,25,3.5,"4+","Photo & Video"
0,31219,4.5,"4+","Games"
0,0,0,"17+","Medical"
0,1723,4.5,"9+","Games"
2.99,15,4.5,"4+","Book"
0,669079,4.5,"9+","Games"
3.99,893,4.5,"4+","Photo & Video"
0,0,0,"4+","Shopping"
4.99,0,0,"17+","Book"
1.99,536,4.5,"4+","Music"
0,2011,4,"12+","Social Networking"
0,5942,4,"4+","Education"
0,2487,4,"12+","Music"
4.99,1029,4,"4+","Photo & Video"
1.99,38,4,"12+","Games"
0.99,81,4,"4+","Weather"
0,1000,4,"4+","Education"
4.99,165,4,"4+","Games"
11.99,0,0,"17+","Games"
0,1661,3.5,"4+","Shopping"
0.99,118,4.5,"4+","Games"
6.99,73,4.5,"4+","Games"
2.99,248,4.5,"12+","Games"
0,1469,3.5,"12+","Entertainment"
0,4105,5,"4+","Entertainment"
2.99,9,4.5,"17+","Health & Fitness"
2.99,88,2.5,"4+","Education"
0,0,0,"4+","Games"
0.99,271,4.5,"4+","Games"
0.99,26,4.5,"4+","Education"
0,181359,4.5,"4+","Games"
0,21025,4.5,"12+","Games"
0,3018,4,"9+","Games"
6.99,8,4,"4+","Games"
2.99,1,4,"4+","Games"
1.99,345,3.5,"4+","Photo & Video"
0,0,0,"4+","Photo & Video"
0,113,3,"4+","Games"
1.99,113,5,"4+","Sports"
1.99,0,0,"4+","Games"
0,5246,4.5,"4+","Games"
0,1750,4,"4+","Games"
0,11295,4,"12+","Games"
3.99,4915,4.5,"4+","Photo & Video"
3.99,18,2,"12+","Games"
0,3216,4.5,"4+","Games"
0,40,4,"4+","Business"
0,10109,3.5,"17+","Lifestyle"
0,4518,4.5,"9+","Games"
0,386521,5,"17+","Games"
0,6,5,"9+","Lifestyle"
0,104,3,"4+","Shopping"
1.99,1698,4.5,"9+","Games"
0,7084,4.5,"9+","Games"
3.99,1082,3.5,"17+","Entertainment"
0,33,4,"9+","Games"
39.99,201,4,"4+","Music"
0,1238,4.5,"4+","Games"
0.99,15,4.5,"4+","Education"
2.99,1059,3.5,"9+","Games"
0,676,4,"4+","Games"
0,0,0,"9+","Games"
0.99,2560,4,"4+","Games"
0.99,113,4.5,"4+","Games"
0,29817,4.5,"4+","Games"
0,101,3,"12+","Games"
0,16460,4.5,"9+","Games"
0,50,3.5,"9+","Games"
0,0,0,"17+","Finance"
2.99,104,4,"17+","Utilities"
0,6263,4.5,"12+","Games"
0,782,3.5,"4+","Education"
0,0,0,"9+","Games"
0,2154,4,"12+","Entertainment"
0.99,42,4,"4+","Games"
4.99,184,3,"12+","Games"
0.99,7,4.5,"4+","Games"
3.99,2570,4,"12+","Games"
2.99,66,4.5,"4+","Book"
0.99,141,4.5,"9+","Games"
0.99,417,4,"9+","Games"
0,7002,4.5,"4+","Games"
0,0,0,"4+","Photo & Video"
0,3823,4.5,"4+","Entertainment"
0,205,4,"9+","Games"
0,2477,4.5,"4+","Shopping"
0,197,4.5,"4+","Book"
4.99,848,4,"9+","Games"
29.99,1439,4.5,"4+","Productivity"
3.99,44,3.5,"4+","Education"
0,24935,3.5,"12+","Games"
0,0,0,"4+","Weather"
7.99,970,5,"17+","Games"
14.99,53,3.5,"12+","Games"
2.99,859,4,"4+","Health & Fitness"
0.99,197,5,"4+","Games"
3.99,5,3.5,"4+","Sports"
0.99,293,4.5,"9+","Games"
0,0,0,"12+","Games"
1.99,32,2.5,"4+","Photo & Video"
0,128,3.5,"4+","Games"
9.99,6165,4.5,"4+","Productivity"
4.99,11,5,"9+","Games"
2.99,96,3.5,"4+","Education"
0,335,4,"4+","Education"
0,28560,4.5,"4+","Entertainment"
0.99,514,3.5,"12+","Games"
2.99,255,2,"12+","Utilities"
1.99,208,4,"4+","Games"
2.99,93,4,"4+","Games"
0,1200,4.5,"4+","Games"
0,415,4.5,"4+","Photo & Video"
12.99,0,0,"17+","Games"
2.99,602,3.5,"17+","Photo & Video"
0,35711,4.5,"4+","Games"
0,24547,4,"9+","Games"
6.99,151,4,"12+","Health & Fitness"
0,4035,4,"12+","Games"
0.99,94,3.5,"4+","Games"
0,1865,4.5,"4+","Games"
0,198,4.5,"12+","Games"
0.99,9,2.5,"4+","Entertainment"
0,6975,4,"4+","Games"
0,213,4,"12+","Games"
0,47949,4.5,"4+","Games"
0.99,120,4,"4+","Utilities"
0,9,4.5,"4+","Shopping"
0,816,3,"4+","Entertainment"
0,818,4,"12+","Games"
0,20943,4,"17+","Entertainment"
2.99,1390,4.5,"9+","Games"
2.99,1049,4.5,"4+","Games"
0,9635,4.5,"4+","Finance"
2.99,1159,4,"12+","Games"
0,933,4.5,"4+","Music"
0,46384,4.5,"4+","Games"
0.99,0,0,"4+","Lifestyle"
0,0,0,"4+","Business"
1.99,3,5,"4+","Games"
0,0,0,"17+","Social Networking"
0,6079,4.5,"4+","Games"
0,45320,4.5,"4+","Photo & Video"
0.99,247,5,"4+","Games"
0,87898,4.5,"4+","Games"
3.99,2833,5,"9+","Games"
0,629,4,"4+","Games"
0,44,2.5,"4+","Entertainment"
2.99,18107,4.5,"12+","Games"
2.99,10132,5,"9+","Games"
0,29918,4.5,"12+","Games"
0,4429,4.5,"4+","Entertainment"
1.99,106,4.5,"4+","Games"
0,6624,4,"12+","Games"
0,485,3.5,"17+","Lifestyle"
2.99,300,4.5,"9+","Games"
0,78,3.5,"4+","Weather"
0,222,4.5,"4+","Health & Fitness"
0.99,36,4,"4+","Games"
1.99,10,2,"4+","Games"
0,28361,4.5,"4+","Games"
9.99,166,3.5,"12+","Games"
4.99,2074,4.5,"4+","Games"
6.99,71,4.5,"9+","Games"
2.99,17,4,"9+","Games"
0.99,3939,4,"12+","Games"
0,0,0,"4+","Education"
0,10871,4,"12+","Games"
0,768,3,"4+","Finance"
0.99,171,4.5,"4+","Games"
0,0,0,"4+","Games"
1.99,513,4.5,"4+","Games"
2.99,1858,4.5,"4+","Education"
0,3018,2,"4+","Music"
0.99,1,5,"9+","Games"
0.99,52,1,"4+","Games"
0,3220,4.5,"4+","Games"
1.99,91,4.5,"4+","Photo & Video"
0.99,1,3,"4+","Entertainment"
0.99,0,0,"4+","Utilities"
0.99,837,4.5,"9+","Games"
0.99,2781,4,"9+","Games"
0,313,4.5,"4+","Games"
0,5693,2.5,"12+","Entertainment"
0.99,327,4.5,"9+","Games"
0,23910,4.5,"9+","Games"
2.99,14,2.5,"4+","Education"
0,7,1.5,"4+","Travel"
0,7646,4,"17+","Games"
0,168,3.5,"4+","Games"
0,0,0,"12+","Utilities"
0,53,2,"4+","Business"
