"track_name","size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
"Knots 3D",75027456,1.99,3196,95,5,5,"4+","Reference",37,5,19
"Sight Recover 3D",22749184,0.99,1,1,1,1,"4+","Health & Fitness",43,5,4
"Kazehakase fu-ring bank - Tokoname & Nanbu",22928546,1.99,0,0,0,0,"4+","Entertainment",43,0,2
"飞猪",148888576,0,154,0,4,0,"17+","Travel",37,0,1
"QQ HD",118249472,0,5058,0,3.5,0,"4+","Social Networking",24,5,1
"Bon Appetit",21647360,0,750,17,3.5,2,"4+","Food & Drink",24,5,1
"Skins Pro Creator for Minecraft",25740288,1.99,7943,46,4.5,3,"4+","Utilities",38,2,11
"Flick Home Run !",27196416,0.99,98851,478,4.5,4,"4+","Games",38,0,1
"STEINS;GATE",1551412224,24.99,16,0,4,0,"12+","Games",37,0,1
"Sonic CD",197306368,0,16358,1816,4,3.5,"4+","Games",37,3,1
"Messenger",275729408,0,351466,892,3,3,"4+","Social Networking",37,1,33
"Zombieville USA 2",175780864,0.99,79683,597,4.5,4.5,"12+","Games",40,3,1
"F18 Carrier Landing",168557568,5.99,4656,54,4.5,4.5,"4+","Games",37,5,11
"Flick Champions HD",117258240,1.99,7289,19,4.5,4.5,"4+","Games",37,5,1
"Programme TV Télé Loisirs",81083392,0,23,0,3.5,0,"12+","Entertainment",37,5,4
"White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game",31578112,0,60,7,4,3.5,"4+","Games",40,4,5
"Flashlight ◎",37967872,0,24744,171,4.5,4,"4+","Business",40,4,11
"Real Steel",968384512,0.99,24880,13,4.5,4,"9+","Games",38,5,8
"Pinball Arcade Plus",111875072,0.99,3716,6,4,2.5,"9+","Games",37,1,1
"QQ游戏大厅HD",20161086,0,338,176,3.5,3.5,"4+","Entertainment",26,5,1
"Doodle Jump FREE - BE WARNED: Insanely addictive",63676416,0,28153,100,4,4,"4+","Games",37,0,1
"Pearson eText for Schools",21083136,0,609,4,2.5,3,"4+","Education",24,5,8
"Jetpack Joyride",108813312,0,405647,877,4.5,4.5,"9+","Games",38,5,3
"FotoRus -Camera & Photo Editor & Pic Collage Maker",119500800,0,32558,147,5,4.5,"4+","Photo & Video",38,5,3
"Catholic Bible",103469056,1.99,999,44,4.5,5,"4+","Reference",37,5,15
"Doodle Jump HD",164236288,2.99,8580,12,4.5,4.5,"4+","Games",24,5,1
"ASOS",141503488,0,9725,109,5,5,"4+","Shopping",37,5,6
"NOAA Hi-Def Radar Pro -  Storm Warnings, Hurricane Tracker & Weather Forecast",27500544,1.99,15809,628,5,4.5,"4+","Weather",38,5,1
"eHarmony™ Dating App - Meet Singles",102413312,0,11124,15,2.5,1,"17+","Social Networking",37,0,1
"腾讯视频-欢乐颂2全网首播",112337920,0,613,9,4,4.5,"17+","Entertainment",38,0,1
"Calculator ∞",80345088,2.99,1138,59,4.5,4.5,"4+","Education",37,5,15
"搜狐视频-欢乐颂2 全网首播",109425664,0,774,0,4.5,0,"17+","Entertainment",38,0,1
"Abby Monkey® Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games.▫ TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children",71766016,2.99,358,59,3.5,4,"4+","Games",40,5,1
"唯品会 HD 全球精选，正品特卖",106416128,0,68,0,4,0,"17+","Shopping",24,5,1
"Top Eleven 2017 - Be a Soccer Manager",144414720,0,14104,61,4.5,4.5,"4+","Games",38,5,28
"Machinarium",258739200,4.99,7919,73,4.5,4,"12+","Games",37,5,14
"Tenuto",13062144,3.99,562,0,5,0,"4+","Music",37,5,1
"STREET FIGHTER II COLLECTION",196291794,3.99,242,218,4,4,"12+","Games",43,0,1
"Twitch",79983616,0,109549,149,4.5,4.5,"12+","Entertainment",37,5,26
"Watch TNT",138006528,0,6856,8,2,1.5,"17+","Entertainment",37,4,1
"Kids Doodle - Movie Kids Color & Draw",21745664,0,8025,611,4.5,4,"4+","Games",37,5,8
"Written Legends: Nightmare at Sea HD (Full)",248307057,4.99,234,234,4.5,4.5,"9+","Games",26,5,6
"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",385908736,3.99,879,612,4.5,5,"4+","Music",38,5,1
"Real Fishing 3D",184315904,1.99,880,58,3.5,4,"4+","Games",40,5,1
"Trello",140944384,0,2793,7,4.5,4.5,"4+","Productivity",37,5,21
"高德地图（精准专业的手机地图）",166025216,0,1040,5,4.5,4,"4+","Navigation",38,0,1
"广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放",30503936,0,33,0,3.5,0,"17+","Utilities",38,0,1
"Puppet Pals HD Director's Pass",103233536,3.99,54,0,4,0,"4+","Education",24,4,1
"Fisheye Lens - Retro Style Fisheye Camera",7671808,1.99,2485,1564,4.5,4.5,"4+","Photo & Video",40,4,6
"Waking Mars",337177600,4.99,2101,0,4.5,0,"9+","Games",37,5,2
"Fitbit",132913152,0,90496,399,4,3.5,"4+","Health & Fitness",37,0,9
"Watch TBS",109416448,0,4050,12,2,2.5,"12+","Entertainment",37,4,1
"twinkle",17612800,2.99,5,0,4,0,"17+","Entertainment",37,1,1
"HISTORY Here",23040000,0,685,369,4,4.5,"4+","Travel",38,0,1
"The Official DVSA Theory Test Kit for Car Drivers",403332096,4.99,0,0,0,0,"4+","Education",38,0,1
"Meitu HD",107525120,0,2150,68,4.5,4.5,"4+","Photo & Video",24,5,3
"Railway Route Search",46950400,0,5,0,3,0,"4+","Navigation",37,0,1
"PINK Nation",86456320,0,49816,413,4.5,4.5,"12+","Lifestyle",37,0,1
"Ricky Carmichael's Motocross Matchup Pro",170055680,0.99,4498,38,4,4.5,"4+","Games",37,5,6
"Phonics Island • Early Reading, Spelling & Tracing Montessori Preschool and Kindergarten Kids Learning Adventure Games by Abby Monkey® Alphabet and Letter Sounds Reader",61427712,2.99,199,73,3.5,3,"4+","Education",40,5,1
"LotteryHUB",47699968,0,2417,39,3,1.5,"12+","News",37,5,1
"Infinite Campus Mobile Portal",28331008,0,2286,46,2.5,1.5,"4+","Education",37,1,1
"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",77390848,0,1646,141,4.5,4.5,"4+","Photo & Video",38,5,5
"NHL",160124928,0,15554,124,3.5,5,"4+","Sports",37,5,1
"Cronometer",17243136,2.99,210,7,3,3.5,"4+","Health & Fitness",37,5,1
"Zen Pinball",68499456,0,6534,94,4.5,4.5,"9+","Games",38,5,1
"Green Kitchen – healthy vegetarian recipes",407632896,3.99,311,21,4.5,4.5,"4+","Food & Drink",37,4,8
"HB2 PLUS",56817664,0.99,54073,73,5,4,"4+","Games",38,5,4
"The Sims™ FreePlay",695603200,0,446880,1832,4.5,4,"12+","Games",38,5,12
"百度糯米-电影,美食团购",127980544,0,383,0,4.5,0,"17+","Lifestyle",37,0,2
"Mathway - Math Problem Solver",94260224,0,1854,28,3.5,3.5,"4+","Education",37,5,7
"Elmo Calls",87581696,1.99,1915,38,4,4.5,"4+","Games",38,5,1
"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",64024576,0,6408,77,4,4.5,"4+","Shopping",37,0,1
"Loopy HD",26399744,3.99,561,4,4,5,"4+","Music",37,5,4
"Best Hunting Times",6603776,2.99,123,9,4,4,"4+","Weather",38,0,1
"SamCard Pro-card reader&business card scanner&ocr",21118976,5.99,875,123,4.5,4.5,"4+","Business",37,0,7
"Daily Classifieds for iPhone",93220864,0.99,7973,884,4,4.5,"17+","News",37,0,5
"Runtastic Road Bike GPS Cycling Route Tracker PRO",57786368,4.99,3800,99,4.5,4.5,"4+","Health & Fitness",37,0,15
"Tasty Planet: Back for Seconds",31039488,2.99,264,56,4.5,4.5,"9+","Games",43,0,8
"Tasty Planet: Back for Seconds HD",29511680,4.99,135,62,4.5,4.5,"9+","Games",26,5,8
"Scanner911 HD Police Radio Pro",4348875,3.99,204,166,4,4,"12+","News",26,3,2
"OfferUp - Buy. Sell. Simple.",73138176,0,57348,1213,4.5,4.5,"4+","Shopping",37,0,1
"随手记专业版 for  iPad",32996352,0.99,240,1,4.5,5,"4+","Finance",24,5,1
"HP All-in-One Printer Remote",60647424,0,9819,415,4.5,4.5,"4+","Productivity",37,2,14
"Adobe Acrobat Reader: View, Create, & Convert PDFs",81007616,0,20069,33,4,4.5,"4+","Business",37,5,19
"飞常准Pro-全球航班查询机票酒店预订",94053376,0.99,132,1,4,5,"17+","Travel",37,0,2
"MEGA MAN X",90374144,4.99,3099,105,4.5,4.5,"4+","Games",40,5,6
"CSR Racing",524803072,0,677247,2029,4.5,4.5,"4+","Games",37,5,10
"Riptide GP",41246720,0.99,3883,675,4,4,"4+","Games",40,4,1
"Math Practice - Integers",2598912,0.99,11,0,4,0,"4+","Education",37,5,1
"Khan Academy: you can learn anything",162706432,0,5459,10,4,4.5,"4+","Education",37,5,6
"Bejeweled Blitz",91591680,0,221002,131,4,4,"4+","Games",38,5,1
"Lloyds Bank Mobile Banking",104023040,0,17,5,4.5,4,"4+","Finance",37,0,1
"Sleepy Hollow: Mystery Legends HD (Full)",375949016,4.99,168,168,4,4,"9+","Games",26,5,4
"Poshmark: Buy & Sell Fashion",58299392,0,18035,156,4.5,4.5,"4+","Shopping",37,5,1
"Secret Calculator Pro - Hide photos & videos",14578688,1.99,2504,644,4.5,5,"4+","Photo & Video",37,0,12
"Call of Duty: Black Ops Zombies",880267264,6.99,116601,5839,4.5,4.5,"17+","Games",43,4,1
"Infinite Flight - Flight Simulator",114197504,4.99,7100,0,4.5,0,"4+","Games",38,5,30
"YouNow: Live Stream Video Chat",91615232,0,12079,24,3.5,3.5,"12+","Social Networking",37,5,7
"Bandsintown Concerts",80923648,0,30845,105,4.5,5,"4+","Music",37,3,7
"Reiner Knizia's Tigris & Euphrates",54852324,4.99,1777,321,4.5,4.5,"4+","Games",47,5,1
"Coach's Eye - Video Analysis",81444864,4.99,2676,27,4.5,4.5,"4+","Sports",37,5,1
"Kohl's App: Scan, Shop, Pay and Save!",98870272,0,7174,166,4,4,"4+","Shopping",37,0,1
"Mystic Diary: Haunted Island HD (Full)",113278913,4.99,76,76,4,4,"9+","Games",26,5,5
"Trial Xtreme 2",158416896,2.99,2254,29,4.5,4,"4+","Games",43,5,1
"Infect Them All : Vampires",52539392,0.99,826,135,5,4.5,"12+","Games",43,5,1
"Puffin Web Browser",66607104,0,11677,121,4,4,"17+","Utilities",37,5,28
"Royal Trouble: Hidden Adventures HD (Full)",285982720,6.99,1690,1644,4.5,4.5,"4+","Games",26,5,13
"QQ邮箱",110243840,0,281,1,3.5,1,"4+","Utilities",38,0,1
"Haunted Halloween Escape",15481361,0,11945,11863,4.5,4.5,"12+","Games",47,5,0
"Sleep application",36523008,0.99,21,1,4.5,5,"4+","Health & Fitness",37,4,2
"Jurassic Park: The Game 1 HD",509022208,2.99,1483,78,4,3,"12+","Games",40,5,1
"planetarian - Dream of Little Star -",177553408,3.99,78,11,5,4.5,"12+","Book",43,5,2
"The Price is Right™ Decades",310633804,0.99,7693,7693,4,4,"4+","Games",45,0,1
"Kids A-Z",100699136,0,2887,0,3.5,0,"4+","Education",38,5,1
"Timeshare+",3530752,1.99,1,1,5,5,"4+","Finance",40,5,1
"BTN2Go",134715392,0,1628,0,2,0,"4+","Sports",37,5,1
"N.O.V.A. 3 - Near Orbit Vanguard Alliance",1984958464,6.99,13503,825,4.5,4.5,"17+","Games",43,5,12
"FEMA",8147968,0,128,7,3,3.5,"4+","Weather",37,4,1
"My Macros+ Diet, Weight and Calorie Tracker",75580416,2.99,2334,298,4.5,4.5,"4+","Health & Fitness",37,5,1
"Night Sky",596499456,0,12122,60,4.5,4.5,"4+","Reference",37,5,29
"Notion",223332352,14.99,929,17,4,3,"4+","Music",37,5,8
"同程旅游-中国汽车票自助周边游海外跟团订票",160900096,0,57,0,4,0,"4+","Travel",37,5,3
"Perfect365 - Custom makeup designs and beauty tips",143038464,0,19540,5,4.5,4,"4+","Lifestyle",37,3,12
"Photo Lab PRO HD: frames for pictures, face sketch",101117952,4.99,10754,5,4.5,5,"12+","Photo & Video",37,3,10
"Midway Arcade",120819712,0.99,7639,632,4,4,"12+","Games",43,3,2
"A Charlie Brown Christmas + iMessage Sticker Pack!",121874432,5.99,6420,36,4.5,5,"4+","Book",37,5,1
"SPI言語 【Study Pro】",4759552,2.99,0,0,0,0,"4+","Education",43,0,1
"Toca Kitchen",61840384,2.99,3686,39,4,4,"4+","Education",40,5,1
"Alarm Clock HD Free - Digital Alarm Clock Display",82529280,0,54496,252,4.5,4,"4+","Utilities",37,5,12
"Cougar Dating & Life Style App for Mature Women",109448192,0,213,30,4.5,4.5,"17+","Social Networking",37,5,1
"iDoceo - teacher's assistant gradebook and planner",112567296,11.99,768,104,4.5,5,"4+","Education",24,5,11
"Etsy: Shop Handmade, Vintage & Creative Goods",120922112,0,30434,309,4.5,5,"4+","Shopping",37,5,7
"Microsoft OneDrive – File & photo cloud storage",207656960,0,12797,126,4,4,"4+","Productivity",37,5,30
"Socrative Student",885760,0,581,54,3,2,"4+","Education",40,5,1
"Bubble Mags",20885504,0.99,49,1,4.5,5,"4+","Games",37,5,1
"Train Drive ATS",124789760,3.99,233,2,4.5,4,"4+","Games",37,5,14
"百度贴吧-全球最大兴趣交友社区",123991040,0,2860,4,4,4,"17+","Social Networking",37,0,1
"Merriam-Webster Dictionary & Thesaurus",148458496,4.99,2843,139,4.5,4.5,"4+","Reference",38,4,12
"NCAA Sports",39018496,0,636,11,2,1.5,"4+","Sports",37,1,1
"Rebuild",63201280,2.99,4095,91,4.5,4.5,"12+","Games",43,5,1
"Chefkoch - Rezepte, Kochen, Backen & Kochbuch",34652160,0,20,0,4,0,"12+","Food & Drink",37,5,1
"Handy Art Reference Tool",141081600,1.99,250,87,4.5,5,"4+","Education",37,5,1
"Runtastic Mountain Bike Ride & Route Tracker PRO",58073088,4.99,1520,24,4.5,4.5,"4+","Health & Fitness",37,0,15
"The Moron Test 2",17226765,0.99,1801,236,4,4.5,"4+","Entertainment",43,5,1
"My au",50800640,0,0,0,0,0,"4+","Utilities",37,4,2
"激Jパチスロ 2027",92058431,9.99,0,0,0,0,"12+","Games",43,0,1
"Montessori Letter Sounds - Phonics in English, Spanish, French, German & Italian",185828352,3.99,41,28,3.5,3.5,"4+","Education",38,5,5
"⋆Solitaire",49839104,0,106398,12554,4.5,4.5,"4+","Games",37,5,1
"Minecraft: Pocket Edition",147787776,6.99,522012,1148,4.5,4.5,"9+","Games",37,1,11
"Photomontage : PhotoLayers for iPhone",15488000,0.99,67,14,4.5,4,"4+","Photo & Video",37,0,2
"Bejeweled Classic",99593216,0,183259,804,4.5,4,"4+","Games",37,0,5
"Grand Theft Auto III",726392832,4.99,26547,1682,4,4.5,"17+","Games",43,4,7
"iZip Pro - Zip Unzip Unrar Tool",55524352,5.99,378,12,4,4.5,"4+","Utilities",37,5,3
"DreamZ - Lucid Dreaming. Control your dreams!",46876672,3.99,242,5,4,3,"4+","Games",38,0,1
"TETRIS®",63226880,1.99,8480,66,4,3,"4+","Games",37,0,11
"58同城-招聘找工作兼职租房软件",139967488,0,34,0,4,0,"17+","Lifestyle",37,4,1
"BarcodeReader「ICONIT」",15440896,0,0,0,0,0,"4+","Productivity",37,5,11
"Awesome Calendar - Personal Planner",30700544,9.99,4962,4,4.5,5,"4+","Productivity",37,5,16
"iLearn: US States",118244352,1.99,204,0,4.5,0,"4+","Education",37,5,1
"The Bard's Tale",1807310848,2.99,4746,455,4.5,4.5,"12+","Games",43,5,8
"Snow Day Calculator",8523776,0.99,160,57,2.5,2,"4+","Weather",38,5,1
"TETRIS® FREE",97248256,0,3383,299,3.5,4,"4+","Games",37,5,11
"Canvas by Instructure",138883072,0,19981,36,4.5,4.5,"4+","Education",37,4,16
"Ice Rage",71846912,1.99,11190,43,4.5,4.5,"4+","Games",37,5,1
"英単語ターゲット1900（5訂版）",95936512,4.99,0,0,0,0,"4+","Education",37,5,2
"秒拍-超火爆短视频分享平台",120877056,0,84,0,4,0,"17+","Photo & Video",37,0,9
"Toca Hair Salon - Christmas Gift",40584192,0,8049,115,4,3.5,"4+","Education",40,5,1
"Pocket Earth PRO Offline Maps & Travel Guides",51828736,4.99,748,15,4.5,4,"4+","Navigation",38,5,7
"Yahoo!防災速報 - 地震や豪雨など災害情報をいち早く通知",36961280,0,0,0,0,0,"4+","Weather",37,0,1
"PolyFrame - All In One Collage Maker",108412928,1.99,219,0,4,0,"4+","Photo & Video",37,5,4
"Roku",46033920,0,16867,634,4.5,4.5,"4+","Entertainment",37,0,1
"French Belote",42018816,2.99,39,0,4.5,0,"4+","Games",38,5,2
"Deluxe Moon Pro - Moon Phases Calendar",79185920,2.99,3312,1710,5,5,"4+","Weather",38,0,21
"Kinectimals",185228498,2.99,1336,615,4,4,"4+","Games",43,5,3
"Santa's Naughty or Nice Scan-O-Matic Free",39937024,0,632,74,3.5,3.5,"4+","Entertainment",38,5,1
"Video Compressor",12115968,1.99,108,6,4,3,"4+","Photo & Video",37,3,1
"Math Evolve: A Fun Math Game For Kids",161501184,1.99,236,29,4.5,4,"4+","Education",43,5,1
"Intro Designer for iMovie and Youtube",96086016,2.99,1484,9,4.5,4,"9+","Photo & Video",37,5,7
"Jurassic Park: The Game 2 HD",501567488,2.99,341,20,4,4,"12+","Games",40,5,1
"BookShout: Read eBooks & Track Your Reading Goals",106071040,0,879,22,4,3.5,"12+","Book",37,5,1
"Wars of the Roses - Rosenkönig",305618944,0.99,115,28,4,4.5,"4+","Games",43,5,3
"PetitLyrics",40871936,0,0,0,0,0,"4+","Music",37,4,2
"Motion Math: Hungry Fish",40546304,2.99,1294,44,4,4,"4+","Education",40,5,11
"270toWin",74190848,0,141,5,3.5,4.5,"4+","Education",24,4,1
"Quick Scan - QR Code Reader",38498304,0,4783,285,4.5,4,"4+","Utilities",40,0,1
"Tap the Frog",95601664,1.99,4802,5,5,5,"4+","Games",37,5,8
"Ultimate Food Value Diary - Diet & Weight Tracker",45659136,3.99,2618,86,4.5,4.5,"4+","Health & Fitness",37,5,1
"Akinator the Genie",93021184,1.99,26333,537,4.5,4.5,"12+","Entertainment",37,5,14
"DoubleDown Casino & Slots  – Vegas Slot Machines!",45689856,0,101599,457,4,4,"12+","Games",37,5,6
"Cytus",1560187904,1.99,7925,330,5,5,"4+","Games",38,5,1
"Dictionary ( قاموس عربي / انجليزي + ودجيت الترجمة)",69448704,3.99,1112,7,4.5,4,"4+","Reference",37,5,2
"Weather Underground: Custom Forecast & Local Radar",99829760,0,49192,1649,4.5,4.5,"4+","Weather",37,5,31
"Where is Santa - Santa Tracker",12306432,0.99,92,3,3.5,3.5,"4+","Entertainment",38,5,1
"Where is Santa Lite - Santa Tracker",14657536,0,1085,278,4,4,"4+","Entertainment",38,5,1
"Halifax Mobile Banking",101190656,0,8,0,4.5,0,"4+","Finance",37,0,1
"Calculator‰",16766976,0,36879,12021,4.5,4.5,"4+","Utilities",38,3,31
"""Burn your fat with me!!""",149757952,1.99,302,14,4.5,4,"17+","Health & Fitness",38,0,3
"Lep's World Free - platformer games",60937216,0,38075,1005,4.5,4.5,"4+","Games",38,5,19
"国美在线 – 新人免费领200元优惠券",153785344,0,0,0,0,0,"17+","Shopping",40,5,2
"Airport Scanner",226961408,1.99,12701,8,4.5,5,"12+","Games",37,5,1
"Head Soccer",121319424,0,481564,8518,5,5,"4+","Games",40,4,11
"Calculator HD",57990144,1.99,1883,30,4.5,4,"4+","Utilities",37,4,14
"Calculator HD Free",68090880,0,14986,260,4.5,4.5,"4+","Utilities",37,4,14
"Spanish Word Wizard : Spanish Talking Movable Alphabet with Spell Check + Spelling Tests",268300288,2.99,8,1,3.5,5,"4+","Education",38,5,5
"Lep's World Plus - super best platformer games",42897408,0.99,30830,100,4.5,4.5,"4+","Games",40,5,18
"Vudu - Movies & TV",105972736,0,4052,65,2,2,"12+","Entertainment",37,5,1
"QQ阅读-拥有海量原著小说的电子书阅读器",122721280,0,180,0,3,0,"17+","Book",37,4,3
"Mad Skills BMX",42697029,0.99,2547,658,4.5,4.5,"9+","Games",43,5,1
"Eventbrite - Local Events & Fun Things To Do Near Me",52518912,0,2353,411,4,4.5,"4+","Entertainment",38,0,8
"Gumtree Classifieds: Buy & Sell - Local for Sale",101564416,0,72,0,4,0,"12+","Shopping",37,4,1
"Draw Something",84379648,2.99,360974,3,4.5,4.5,"4+","Games",38,5,1
"Chick-fil-A",96230400,0,5665,643,3.5,3.5,"4+","Food & Drink",37,0,1
"happn — Dating app — Find and meet your crush",78902272,0,20546,78,4.5,4.5,"17+","Lifestyle",37,0,14
"Barefoot World Atlas",1629196288,4.99,1161,26,3.5,3,"4+","Reference",37,5,6
"Action Movie FX",142996480,0,101222,160,4.5,4.5,"9+","Entertainment",38,1,8
"Hatchi - A retro virtual pet",85693440,0.99,14381,56,4.5,4,"4+","Games",37,1,5
"Visage makeup editor plus photo teeth whitener",134016000,0,5767,9,4,4.5,"4+","Photo & Video",37,3,10
"Baby Monitor 3G",56885248,3.99,658,23,4.5,4,"4+","Lifestyle",37,5,16
"Fingle",58532864,1.99,397,3,4.5,4.5,"9+","Games",24,5,1
"Fresh Tracks Snowboarding",104357888,0,10107,6726,4.5,4.5,"4+","Games",43,5,6
"A Brief History of the World",143462400,3.99,280,100,4,4,"4+","Games",43,5,1
"iTunes U",55641088,0,15801,26,4,4,"4+","Education",37,5,34
"SPI非言語 【Study Pro】",5866903,2.99,0,0,0,0,"4+","Education",43,0,1
"Visage Lab PRO HD: perfect makeup plus face editor",118072320,4.99,1760,2,4.5,5,"4+","Photo & Video",37,3,10
"HOOP J for Basketball Scores",14016512,6.99,0,0,0,0,"4+","Sports",24,5,2
"LEGO® Juniors Create & Cruise",241110016,0,6152,157,4,4,"4+","Games",37,5,1
"My Sprint Mobile",38004736,0,2238,3,2,4,"4+","Utilities",37,0,2
"BIG WIN Basketball",66056192,0,12669,291,4,4,"12+","Games",40,5,1
"まっぷるリンク - 旅行ガイドを丸ごとアプリで持ち歩き",64250880,0,0,0,0,0,"4+","Travel",38,0,2
"The CW",30552064,0,97368,9,4.5,3.5,"12+","Entertainment",37,5,9
"Pocket League Story",186905600,4.99,357,4,4,3,"4+","Games",38,5,4
"ABRSM Aural Trainer Grades 1-5",329866240,7.99,0,0,0,0,"4+","Education",37,5,1
"Articulation Station Pro",425919488,59.99,294,130,4.5,5,"4+","Education",38,5,1
"iCalendar",21714944,2.99,2300,27,4.5,3.5,"4+","Productivity",37,5,1
"iPaint uPaint",3195904,0,29,0,4.5,0,"4+","Games",37,1,2
"Cape Creator for Minecraft",15948800,1.99,718,85,2.5,2.5,"4+","Utilities",38,5,3
"Jurassic Park: The Game 4 HD",468103168,2.99,256,41,4,4,"12+","Games",40,5,1
"NightShooting",28900352,0,9,0,2.5,0,"4+","Photo & Video",38,3,2
"Clear – Tasks, Reminders & To-Do Lists",38476800,4.99,7521,539,4,3.5,"4+","Productivity",37,5,1
"Headspace",121170944,0,12819,1326,5,5,"4+","Health & Fitness",37,0,1
"edjing Mix:DJ turntable to remix and scratch music",144888832,0,13580,1208,4.5,4.5,"4+","Music",37,5,12
"Hundreds",45957120,2.99,873,56,4,4,"4+","Games",43,5,1
"MLB.com At Bat",91044864,0,21830,247,3.5,4.5,"4+","Sports",37,5,2
"Machine World",143887360,1.99,3875,304,4.5,4.5,"4+","Games",37,5,1
"Adrian James 6 Pack Abs Workout",73519104,2.99,114,15,4.5,4.5,"4+","Health & Fitness",37,0,1
"Scotland Yard",157572096,3.99,824,0,4.5,0,"4+","Games",37,4,5
"Either",11090944,0.99,89,0,3,0,"12+","Games",37,0,1
"中华万年历-2亿用户首选的日历软件",59154432,0,598,1,5,5,"12+","Utilities",40,0,3
"Highway Rider",169675776,0,164377,78,4.5,4,"12+","Games",37,4,1
"Who Deleted Me? for Facebook",4303262,0.99,118,118,1.5,1.5,"4+","Social Networking",45,1,1
"Math Duel - Two Player Split Screen Mathematical Game for Kids and Adults Training - Addition, Subtraction, Multiplication and Division!",16588800,2.99,203,114,4.5,4.5,"4+","Education",38,5,1
"mememo(ミーメモ)ダイエット〜生理日予測まで女性サポート",83694592,0,7,0,4,0,"4+","Health & Fitness",37,0,2
"Thermo-Hygrometer (Barometer, Feels Like, THI)",8309760,1.99,1043,119,4.5,4.5,"4+","Weather",37,5,30
